time_s,ch0_std_kPa,ch1_std_kPa,ch2_std_kPa,ch3_std_kPa,ch4_std_kPa,ch5_std_kPa,ch6_std_kPa,ch7_std_kPa
0.85,0.0009045455291908114,0.0010403619279733705,0.0009587062360592134,0.0011414931169077252,0.001317305628032864,0.0007374217583399632,0.0009115274833712778,0.0011663164740528425
0.9,0.0008863487096440765,0.0010458774541612442,0.000986754382065931,0.0011365537321063684,0.001307870909451492,0.0007238622853741829,0.0008958970805552204,0.0011527997954636565
0.95,0.0008690436364793561,0.0010239757398441977,0.000961084913275782,0.0011295551057129124,0.0012967570888059257,0.0007108186533109111,0.0008973645624241778,0.0011309055523875762
1.0,0.0008525870993070222,0.0010033040653854874,0.0009373214115613865,0.0011070122810864355,0.0012677313820927743,0.0006982972487551759,0.0008843884085303562,0.0011100193048514308
1.05,0.0008630962083887665,0.0009837643050000374,0.0009152389511282499,0.0011009735951160958,0.0012405486846395984,0.000686291243566222,0.0008716308047219641,0.0011012094885453605
1.1,0.0008489938243791837,0.0009652663520680607,0.0008946481190484879,0.0010937479531319093,0.0012757234636594345,0.0006747858685386403,0.0008591520776266082,0.0010834726777719213
1.15,0.0008354465958352777,0.0010212861314630878,0.0009185586535436929,0.0010856691651842602,0.0013021720984236467,0.0006637617871984859,0.0008636688677053708,0.0011685414543073692
1.2,0.0008452218643646177,0.0010646126055988624,0.0009367496997597614,0.001076986536591802,0.0012757350822173072,0.0006531972647421812,0.0008660254037844382,0.0011521718621802905
1.25,0.0008333897416806027,0.0010758896140118002,0.0009505059381516469,0.001067887922670081,0.0012508458676493217,0.0006430695619748007,0.0008566482089201805,0.0011408498856284558
1.3,0.000821939198228218,0.001056657095052229,0.0009336995618478544,0.001055686001836218,0.0012273590576560131,0.0006333558250617117,0.0008473185457363231,0.0011266014242982156
1.35,0.0008108637370113428,0.0010657734355260572,0.0009177482796289558,0.0010477489097001165,0.0012051476890327394,0.000624033644459968,0.0008380817098475257,0.001112697280528373
1.4,0.0008001539260784261,0.001072288653145702,0.0009298021400838125,0.0010395385486304369,0.001207274747218269,0.000615081395550792,0.0008289705171033534,0.0010991487973963
1.45,0.0008110161073842995,0.0010559954719512807,0.000915385729888096,0.0010311471125964992,0.0012077336998093458,0.000606478434863123,0.0008340801251513033,0.0010918980626919087
1.5,0.0008014100476760503,0.0010404093487196397,0.0009254467099207983,0.001022646787318529,0.0011886560586672878,0.000598205200884773,0.0008376233659741151,0.0010843460940183729
1.55,0.0007920726180458864,0.0010254817907821697,0.0009332565252573853,0.001014094224800733,0.0011704527659924403,0.0005902432522055578,0.0008398768630944003,0.00107657892298677
